,OBJECTID,Lat,Long,zipcode
42901,66096,42.3046191,-71.08903854,
42902,66097,42.30435607,-71.08876406,
42903,66098,42.30416291,-71.08856328,
42904,66099,42.30380102,-71.08817975,
42905,66100,42.30364439,-71.0880156,
42906,66101,42.30505317,-71.0882826,
42907,66102,42.30522031,-71.0879574,
42908,66103,42.30533916,-71.087622,
42909,66104,42.30548675,-71.08537861,
42910,66105,42.30056748,-71.08774239,
42911,66106,42.30082418,-71.08794645,
42912,66107,42.30109297,-71.08819159,
42913,66108,42.30195309,-71.08942388,
42914,66109,42.30183055,-71.08906899,
42915,66110,42.30157698,-71.08876061,
42916,66111,42.30134232,-71.08844836,
42917,66112,42.30020736,-71.08640969,
42918,66113,42.30091782,-71.08747083,
42919,66114,42.30121749,-71.08774073,
42920,66115,42.30146239,-71.08798309,
42921,66116,42.3015502,-71.08844931,
42922,66117,42.30185134,-71.08814627,
42923,66118,42.30043098,-71.08616309,
42924,66119,42.30015379,-71.08606121,
42925,66120,42.30043657,-71.08596691,
42926,66121,42.30065834,-71.08608417,
42927,66122,42.30069627,-71.08623707,
42928,66123,42.30180176,-71.08851834,
42929,66124,42.30049423,-71.08630776,
42930,66125,42.30063408,-71.08589596,
42931,66126,42.30195048,-71.08779,
42932,66127,42.30208893,-71.08752073,
42933,66128,42.30089802,-71.08599871,
42934,66129,42.30088473,-71.0858092,
42935,66130,42.30033265,-71.08468962,
42936,66131,42.30111241,-71.08572762,
42937,66132,42.3011657,-71.08590973,
42938,66133,42.301193,-71.08606458,
42939,66134,42.3020827,-71.08729896,
42940,66135,42.30267607,-71.08790792,
42941,66136,42.30280791,-71.08820819,
42942,66137,42.30292418,-71.08853794,
42943,66138,42.3023744,-71.08729255,
42944,66139,42.30179364,-71.08667832,
42945,66140,42.30141659,-71.08598564,
42946,66141,42.30112988,-71.08562931,
42947,66142,42.30114141,-71.08548875,
42948,66143,42.30092672,-71.08538529,
42949,66144,42.30084534,-71.08514326,
42950,66145,42.30063373,-71.08503993,
42951,66146,42.30049437,-71.08465897,
42952,66147,42.30043563,-71.08458132,
42953,66148,42.30023857,-71.0844346,
42954,66149,42.30135828,-71.08564485,
42955,66150,42.30143924,-71.08579582,
42956,66151,42.30281873,-71.0873805,
42957,66152,42.30294152,-71.08742095,
42958,66153,42.30189775,-71.08596411,
42959,66154,42.30172101,-71.08588418,
42960,66155,42.30168792,-71.08571289,
42961,66156,42.30163705,-71.08554845,
42962,66157,42.30017465,-71.08312457,
42963,66158,42.30152902,-71.08494156,
42964,66159,42.30165837,-71.08516675,
42965,66160,42.30171609,-71.08530198,
42966,66161,42.30207705,-71.08576873,
42967,66162,42.30206543,-71.08589154,
42968,66163,42.30332806,-71.08768605,
42969,66164,42.30228476,-71.08570362,
42970,66165,42.30205379,-71.08559441,
42971,66166,42.30199491,-71.08543561,
42972,66167,42.30189505,-71.08536035,
42973,66168,42.30183866,-71.08510325,
42974,66169,42.30173361,-71.08507432,
42975,66170,42.30160737,-71.08484788,
42976,66171,42.30140835,-71.08472597,
42977,66172,42.30149985,-71.08465497,
42978,66173,42.30139566,-71.08447304,
42979,66174,42.30129691,-71.08452505,
42980,66175,42.3012703,-71.08425309,
42981,66176,42.3011629,-71.08428699,
42982,66177,42.30105048,-71.08409134,
42983,66178,42.3011544,-71.08404531,
42984,66179,42.30093996,-71.08389106,
42985,66180,42.3008955,-71.08388962,
42986,66181,42.30083411,-71.08381578,
42987,66182,42.3008088,-71.08365995,
42988,66183,42.30068474,-71.08343684,
42989,66184,42.30055332,-71.08320239,
42990,66185,42.30042495,-71.08297776,
42991,66186,42.30037311,-71.08297693,
42992,66187,42.30310209,-71.08745198,
42993,66188,42.3022054,-71.08663748,
42994,66189,42.30189484,-71.08700915,
42995,66190,42.30053337,-71.08478011,
42996,66191,42.30262927,-71.08607498,
42997,66192,42.30225046,-71.08553205,
42998,66193,42.30101033,-71.08378768,
42999,66194,42.30100806,-71.08367417,
43000,66195,42.30089124,-71.08357731,
43001,66196,42.30076599,-71.08335328,
43002,66197,42.30064004,-71.08313015,
43003,66198,42.30013641,-71.08246122,
43004,66199,42.3002259,-71.08239317,
43005,66200,42.30036303,-71.08263479,
43006,66201,42.30045336,-71.08263524,
43007,66202,42.30050296,-71.08277167,
43008,66203,42.30106519,-71.08337667,
43009,66204,42.30221842,-71.08536461,
43010,66205,42.30244225,-71.08528936,
43011,66206,42.30247907,-71.08545747,
43012,66207,42.30250888,-71.08563218,
43013,66208,42.30275227,-71.08555506,
43014,66209,42.30272051,-71.08539663,
43015,66210,42.30268024,-71.0852159,
43016,66211,42.30012048,-71.08166181,
43017,66212,42.30064775,-71.08223501,
43018,66213,42.30127107,-71.08298249,
43019,66214,42.30123679,-71.08323563,
43020,66215,42.30299313,-71.08547619,
43021,66216,42.3029662,-71.08533666,
43022,66217,42.30337733,-71.08556205,
43023,66218,42.30328656,-71.08545693,
43024,66219,42.30322567,-71.08540204,
43025,66220,42.30296133,-71.08512299,
43026,66221,42.30273822,-71.08491913,
43027,66222,42.30256103,-71.08450192,
43028,66223,42.30247443,-71.08447622,
43029,66224,42.30009719,-71.08136386,
43030,66225,42.30023236,-71.08111351,
43031,66226,42.3002099,-71.08081675,
43032,66227,42.30078716,-71.08171493,
43033,66228,42.30149522,-71.0825555,
43034,66229,42.30145706,-71.08282021,
43035,66230,42.30316102,-71.08506207,
43036,66231,42.30324319,-71.08525024,
43037,66232,42.30362845,-71.08527127,
43038,66233,42.30331821,-71.08493318,
43039,66234,42.30034326,-71.08057142,
43040,66235,42.30032514,-71.0802585,
43041,66236,42.30091895,-71.08122681,
43042,66237,42.3017321,-71.08236493,
43043,66238,42.30168685,-71.08237462,
43044,66239,42.30189117,-71.08257091,
43045,66240,42.30209627,-71.08268865,
43046,66241,42.30218343,-71.08295034,
43047,66242,42.30251452,-71.08337766,
43048,66243,42.30278844,-71.08373159,
43049,66244,42.30294136,-71.0842418,
43050,66245,42.30307907,-71.08410773,
43051,66246,42.30332763,-71.0844695,
43052,66247,42.30342864,-71.08489389,
43053,66248,42.3036246,-71.08508913,
43054,66249,42.30385908,-71.08519914,
43055,66250,42.30383535,-71.08502079,
43056,66251,42.30368042,-71.08490857,
43057,66252,42.30356801,-71.0848066,
43058,66253,42.30323896,-71.08416315,
43059,66254,42.30296032,-71.08380669,
43060,66255,42.30268212,-71.08344656,
43061,66256,42.30172084,-71.08212059,
43062,66257,42.30308815,-71.08416033,
43063,66258,42.30029828,-71.08275058,
43064,66259,42.30408308,-71.08512754,
43065,66260,42.30406673,-71.0849604,
43066,66261,42.3040218,-71.08479907,
43067,66262,42.3035816,-71.08423218,
43068,66263,42.3033404,-71.08393882,
43069,66264,42.30189827,-71.08196548,
43070,66265,42.30104689,-71.08075936,
43071,66266,42.30192528,-71.08168291,
43072,66267,42.30337486,-71.08354021,
43073,66268,42.30358895,-71.08393875,
43074,66269,42.30430064,-71.08491194,
43075,66270,42.30431168,-71.08505697,
43076,66271,42.30456512,-71.08497887,
43077,66272,42.30455675,-71.08483108,
43078,66273,42.30426038,-71.08472055,
43079,66274,42.30361358,-71.08363344,
43080,66275,42.30209335,-71.08148592,
43081,66276,42.30119124,-71.08022287,
43082,66277,42.30211233,-71.08120062,
43083,66278,42.30349654,-71.08312342,
43084,66279,42.30371354,-71.08328287,
43085,66280,42.30449159,-71.08464922,
43086,66281,42.30529529,-71.08525704,
43087,66282,42.30513296,-71.08503855,
43088,66283,42.30479004,-71.08477534,
43089,66284,42.30474663,-71.08458066,
43090,66285,42.30413674,-71.08385183,
43091,66286,42.30229126,-71.08098046,
43092,66287,42.30231398,-71.08068681,
43093,66288,42.30369624,-71.0827447,
43094,66289,42.30385797,-71.08302287,
43095,66290,42.3050783,-71.08472889,
43096,66291,42.30509739,-71.08485629,
43097,66292,42.30533835,-71.08498732,
43098,66293,42.3054696,-71.08500512,
43099,66294,42.30547405,-71.08486933,
43100,66295,42.30515464,-71.08442848,
43101,66296,42.30451641,-71.0836914,
43102,66297,42.30248298,-71.08049155,
43103,66298,42.30250284,-71.08020814,
43104,66299,42.30392236,-71.08247764,
43105,66300,42.3040841,-71.08273275,
43106,66301,42.30510838,-71.08405611,
43107,66302,42.3053848,-71.08448076,
43108,66303,42.30543878,-71.08463175,
43109,66304,42.30495263,-71.08361409,
43110,66305,42.30476398,-71.0832014,
43111,66306,42.30448974,-71.08294243,
43112,66307,42.30432696,-71.08254592,
43113,66308,42.30430914,-71.08245018,
43114,66309,42.30379907,-71.08399644,
43115,66310,42.30414695,-71.08219413,
43116,66311,42.30539128,-71.08440241,
43117,66312,42.30383044,-71.08486038,
43118,66313,42.30505643,-71.08452853,
43119,66314,42.30369681,-71.0809301,
43120,66315,42.30430897,-71.08198175,
43121,66316,42.3044889,-71.08221029,
43122,66317,42.30466283,-71.08196791,
43123,66318,42.30449776,-71.08170675,
43124,66319,42.30495907,-71.08215978,
43125,66320,42.30523419,-71.0825165,
43126,66321,42.3053961,-71.08280286,
43127,66322,42.30467585,-71.08142331,
43128,66323,42.30396677,-71.08052471,
43129,66324,42.30429244,-71.08056533,
43130,66325,42.30462498,-71.08097572,
43131,66326,42.30486488,-71.08163968,
43132,66327,42.30488763,-71.08107372,
43133,66328,42.3048398,-71.08108842,
43134,66329,42.30451729,-71.08069173,
43135,66330,42.30420732,-71.08030472,
43136,66331,42.30420863,-71.08015695,
43137,66332,42.305019,-71.08085854,
43138,66333,42.30531673,-71.08141665,
43139,66334,42.30560144,-71.08172294,
43140,66335,42.30529794,-71.08092747,
43141,66336,42.30503218,-71.08019635,
43142,66337,42.30517522,-71.0803719,
43143,66338,42.30522304,-71.0805212,
43144,66339,42.30540234,-71.08075363,
43145,66340,42.30557095,-71.08063574,
43146,66341,42.30526915,-71.08026642,
43147,66342,42.30542836,-71.08018093,
43148,66343,42.3056105,-71.08041029,
43149,66344,42.30225423,-71.09011836,
43150,66345,42.30309157,-71.08458713,
43151,66346,42.30209494,-71.08593186,
43152,66347,42.30237264,-71.08304387,
43153,66348,42.30035435,-71.10603519,
43154,66349,42.30020632,-71.10574945,
43155,66350,42.30029823,-71.10562467,
43156,66351,42.30022154,-71.10518827,
43157,66352,42.30101131,-71.10559848,
43158,66353,42.30034116,-71.1048279,
43159,66354,42.30032979,-71.10450229,
43160,66355,42.30052217,-71.10452422,
43161,66356,42.30084972,-71.10450144,
43162,66357,42.30111834,-71.10435048,
43163,66358,42.30145315,-71.10452895,
43164,66359,42.30173902,-71.10460598,
43165,66360,42.30107421,-71.10397361,
43166,66361,42.30096919,-71.10356514,
43167,66362,42.30085064,-71.1031435,
43168,66363,42.30202034,-71.10471385,
43169,66364,42.30076191,-71.10269632,
43170,66365,42.30025527,-71.10143428,
43171,66366,42.30033794,-71.10156438,
43172,66367,42.30075234,-71.10223217,
43173,66368,42.30089193,-71.10599418,
43174,66369,42.30107537,-71.10521988,
43175,66370,42.30111762,-71.10481869,
43176,66371,42.30019289,-71.10127841,
43177,66372,42.30089149,-71.10195515,
43178,66373,42.30115886,-71.10177002,
43179,66374,42.30178324,-71.10156695,
43180,66375,42.30206087,-71.10135284,
43181,66376,42.30480897,-71.10385946,
43182,66377,42.30258766,-71.10076411,
43183,66378,42.30470373,-71.10338901,
43184,66379,42.30470099,-71.10347988,
43185,66380,42.30280585,-71.1004562,
43186,66381,42.30301019,-71.10011421,
43187,66382,42.30521834,-71.10285186,
43188,66383,42.30549536,-71.10262943,
43189,66384,42.30351318,-71.09912531,
43190,66385,42.30335156,-71.09944431,
43191,66386,42.30319222,-71.09976888,
43192,66387,42.30435373,-71.09636325,
43193,66388,42.30422718,-71.0967498,
43194,66389,42.30410647,-71.09710668,
43195,66390,42.30400932,-71.09751411,
43196,66391,42.30391039,-71.09795232,
43197,66392,42.3038104,-71.09840568,
43198,66393,42.30499912,-71.09314849,
43199,66394,42.30517683,-71.09398514,
43200,66395,42.30515484,-71.09441874,
43201,66396,42.30506739,-71.09483721,
43202,66397,42.30489102,-71.09522787,
43203,66398,42.3046679,-71.09556575,
43204,66399,42.30448783,-71.09596352,
43205,66400,42.30485973,-71.09557325,
43206,66401,42.30507265,-71.09528767,
43207,66402,42.30516162,-71.09523782,
43208,66403,42.30513653,-71.09507453,
43209,66404,42.30537339,-71.09511718,
43210,66405,42.3055357,-71.09510927,
43211,66406,42.30564752,-71.09508381,
43212,66407,42.30567638,-71.09493693,
43213,66408,42.30525812,-71.0947211,
43214,66409,42.30532078,-71.0943424,
43215,66410,42.30235818,-71.10104907,
43216,66411,42.30145826,-71.10170102,
43217,66412,42.30511012,-71.09355563,
43218,66413,42.30230898,-71.11278526,
43219,66414,42.30219312,-71.11286368,
43220,66415,42.30242572,-71.11270648,
43221,66416,42.30254337,-71.11262656,
43222,66417,42.30266216,-71.11254746,
43223,66418,42.30277949,-71.11246871,
43224,66419,42.30289738,-71.11239076,
43225,66420,42.30301469,-71.11231279,
43226,66421,42.30313201,-71.11223481,
43227,66422,42.30325202,-71.11215341,
43228,66423,42.30226478,-71.1132746,
43229,66424,42.30235327,-71.11326,
43230,66425,42.30224406,-71.11338194,
43231,66426,42.30213214,-71.11350732,
43232,66427,42.30200226,-71.11358597,
43233,66428,42.30211141,-71.11335941,
43234,66429,42.30245714,-71.11322279,
43235,66430,42.30250012,-71.11308565,
43236,66431,42.3026226,-71.11297131,
43237,66432,42.30276701,-71.11285586,
43238,66433,42.30301423,-71.11279166,
43239,66434,42.30307168,-71.11268734,
43240,66435,42.30317531,-71.1127284,
43241,66436,42.3029171,-71.1127607,
43242,66437,42.30322626,-71.11258724,
43243,66438,42.3033222,-71.11263271,
43244,66439,42.3034614,-71.11250172,
43245,66440,42.30350261,-71.11235152,
43246,66441,42.30312258,-71.11323408,
43247,66442,42.30322222,-71.11335128,
43248,66443,42.30337484,-71.11316655,
43249,66444,42.30350989,-71.11328584,
43250,66445,42.30366328,-71.11324076,
43251,66446,42.30367683,-71.11293962,
43252,66447,42.3036634,-71.11343664,
43253,66448,42.30358584,-71.11371401,
43254,66449,42.30366671,-71.11395634,
43255,66450,42.30358653,-71.1142401,
43256,66451,42.30367002,-71.11454251,
43257,66452,42.30374235,-71.11462028,
43258,66453,42.30491611,-71.11473616,
43259,66454,42.30500223,-71.1164136,
43260,66455,42.30484953,-71.11630871,
43261,66456,42.30453853,-71.11582391,
43262,66457,42.30457459,-71.11578887,
43263,66458,42.3045603,-71.11553064,
43264,66459,42.30454983,-71.11528161,
43265,66460,42.30453378,-71.11499108,
43266,66461,42.30460653,-71.11479325,
43267,66462,42.30463712,-71.11475437,
43268,66463,42.30491349,-71.11457482,
43269,66464,42.30479983,-71.11454472,
43270,66465,42.30479758,-71.11426769,
43271,66466,42.304629,-71.11459313,
43272,66467,42.3043461,-71.11461,
43273,66468,42.304354,-71.11477153,
43274,66469,42.30404399,-71.11478829,
43275,66470,42.30403541,-71.11462552,
43276,66471,42.30374046,-71.11478313,
43277,66472,42.30340936,-71.11474355,
43278,66473,42.30342292,-71.11458286,
43279,66474,42.30315861,-71.11453091,
43280,66475,42.30313925,-71.11469076,
43281,66476,42.30283546,-71.11462936,
43282,66477,42.30285552,-71.11446803,
43283,66478,42.30253126,-71.11456661,
43284,66479,42.30248251,-71.11439081,
43285,66480,42.30427382,-71.11437884,
43286,66481,42.30419363,-71.11457909,
43287,66482,42.30418894,-71.11409493,
43288,66483,42.30426938,-71.11381122,
43289,66484,42.30418627,-71.11353853,
43290,66485,42.3042662,-71.11328825,
43291,66486,42.30457086,-71.11735257,
43292,66487,42.30459194,-71.11706229,
43293,66488,42.30448161,-71.11679726,
43294,66489,42.30450259,-71.11652175,
43295,66490,42.30446194,-71.11628238,
43296,66491,42.3045888,-71.11610657,
43297,66492,42.3029869,-71.11445043,
43298,66493,42.30418275,-71.11304176,
43299,66494,42.30343183,-71.11306068,
43300,66495,42.30354213,-71.11317351,
43301,66496,42.3030672,-71.1142758,
43302,66497,42.30466418,-71.11637032,
43303,66498,42.30557552,-71.11480866,
43304,66499,42.30551979,-71.1150482,
43305,66500,42.30542287,-71.11547583,
43306,66501,42.30531747,-71.11593095,
43307,66502,42.30262809,-71.11322885,
43308,66503,42.30279955,-71.11331069,
43309,66504,42.30297236,-71.11333017,
43310,66505,42.30327704,-71.11312147,
43311,66506,42.30306416,-71.11374084,
43312,66507,42.30198941,-71.11271709,
43313,66508,42.30204997,-71.11252591,
43314,66509,42.30202236,-71.1122824,
43315,66510,42.30195793,-71.11217268,
43316,66511,42.3016975,-71.11289463,
43317,66512,42.30165788,-71.11263211,
43318,66513,42.30183202,-71.1135797,
43319,66514,42.30215139,-71.111897,
43320,66515,42.30205329,-71.11172986,
43321,66516,42.30237702,-71.111649,
43322,66517,42.30229622,-71.11148888,
43323,66518,42.30261573,-71.11137031,
43324,66519,42.30254535,-71.1112409,
43325,66520,42.30223516,-71.11435994,
43326,66521,42.30227879,-71.11381744,
43327,66522,42.30225962,-71.11377296,
43328,66523,42.30210158,-71.1137274,
43329,66524,42.30192214,-71.11383053,
43330,66525,42.30193614,-71.11410523,
43331,66526,42.30186369,-71.11423097,
43332,66527,42.30145573,-71.11435159,
43333,66528,42.30141133,-71.11425635,
43334,66529,42.30137453,-71.11415409,
43335,66530,42.3013265,-71.11423756,
43336,66531,42.30125602,-71.11439399,
43337,66532,42.30129575,-71.11447901,
43338,66533,42.30148053,-71.11445101,
43339,66534,42.30104705,-71.11480277,
43340,66535,42.30095639,-71.11479861,
43341,66536,42.30164376,-71.11480746,
43342,66537,42.30177545,-71.11508594,
43343,66538,42.30211151,-71.1158748,
43344,66539,42.30224148,-71.11638469,
43345,66540,42.30236295,-71.11670401,
43346,66541,42.30231606,-71.11695082,
43347,66542,42.30250902,-71.11711806,
43348,66543,42.30243715,-71.11748283,
43349,66544,42.30256957,-71.1166654,
43350,66545,42.30245919,-71.11661747,
43351,66546,42.30240364,-71.11625516,
43352,66547,42.30232403,-71.11590917,
43353,66548,42.30221407,-71.1155714,
43354,66549,42.30207839,-71.11525352,
43355,66550,42.30192127,-71.11493796,
43356,66551,42.30176377,-71.1145932,
43357,66552,42.3016363,-71.11422578,
43358,66553,42.30148015,-71.11344918,
43359,66554,42.30145366,-71.11303788,
43360,66555,42.30104025,-71.11505349,
43361,66556,42.30113486,-71.11450151,
43362,66557,42.30079935,-71.11455227,
43363,66558,42.30080646,-71.11472838,
43364,66559,42.3005609,-71.11481392,
43365,66560,42.30054765,-71.11456232,
43366,66561,42.30072374,-71.11441817,
43367,66562,42.30096538,-71.11427885,
43368,66563,42.3028949,-71.11841278,
43369,66564,42.30264436,-71.11778258,
43370,66565,42.30244398,-71.11567476,
43371,66566,42.30201526,-71.1143373,
43372,66567,42.30234726,-71.11452577,
43373,66568,42.30213832,-71.1149359,
43374,66569,42.30274065,-71.11638636,
43375,66570,42.30296355,-71.11705675,
43376,66571,42.30467752,-71.11759155,
43377,66572,42.30465798,-71.11785307,
43378,66573,42.30477172,-71.11803733,
43379,66574,42.30475469,-71.1184038,
43380,66575,42.30375793,-71.11828413,
43381,66576,42.30131082,-71.11362666,
43382,66577,42.30117215,-71.11338988,
43383,66578,42.30120243,-71.11349842,
43384,66579,42.30123059,-71.11360548,
43385,66580,42.30126076,-71.11375943,
43386,66581,42.30119597,-71.11378117,
43387,66582,42.30115396,-71.11366944,
43388,66583,42.30105818,-71.11366983,
43389,66584,42.30098171,-71.11372227,
43390,66585,42.30110197,-71.11378505,
43391,66586,42.30102454,-71.11383294,
43392,66587,42.30091809,-71.11366259,
43393,66588,42.30117132,-71.11324173,
43394,66589,42.30119216,-71.11301954,
43395,66590,42.30124544,-71.11281117,
43396,66591,42.3013153,-71.11264071,
43397,66592,42.3010833,-71.11327873,
43398,66593,42.30099474,-71.11324219,
43399,66594,42.30100299,-71.11305824,
43400,66595,42.30079239,-71.11287365,
43401,66596,42.30102377,-71.11268972,
43402,66597,42.30114639,-71.1124226,
43403,66598,42.3012391,-71.1121129,
43404,66599,42.30334052,-71.11764376,
43405,66600,42.30029531,-71.11461749,
43406,66601,42.3003545,-71.11481265,
43407,66602,42.3004244,-71.11498507,
43408,66603,42.30089951,-71.11533456,
43409,66604,42.30090556,-71.11566058,
43410,66605,42.3008198,-71.11561322,
43411,66606,42.30072235,-71.11589006,
43412,66607,42.30080507,-71.1159396,
43413,66608,42.30061879,-71.11617306,
43414,66609,42.3007027,-71.11623256,
43415,66610,42.3013784,-71.1163686,
43416,66611,42.30047288,-71.11706475,
43417,66612,42.30057552,-71.11708222,
43418,66613,42.30043448,-71.11725671,
43419,66614,42.30068369,-71.11690233,
43420,66615,42.30082752,-71.11678347,
43421,66616,42.30075471,-71.11663964,
43422,66617,42.30063193,-71.11654102,
43423,66618,42.30026734,-71.11755432,
43424,66619,42.30033539,-71.11739782,
43425,66620,42.30022468,-71.11772379,
43426,66621,42.30163585,-71.11214246,
43427,66622,42.30336911,-71.11207669,
43428,66623,42.30395981,-71.11004359,
43429,66624,42.30388478,-71.10991361,
43430,66625,42.30367629,-71.11011513,
43431,66626,42.30375232,-71.11024561,
43432,66627,42.3035531,-71.11044069,
43433,66628,42.30347287,-71.11031641,
43434,66629,42.30329603,-71.11049195,
43435,66630,42.30337556,-71.11061711,
43436,66631,42.30322459,-71.11076871,
43437,66632,42.30315299,-71.11063614,
43438,66633,42.3029831,-71.11080287,
43439,66634,42.30305233,-71.11093579,
43440,66635,42.3028447,-71.11114417,
43441,66636,42.30277199,-71.11101565,
43442,66637,42.30387108,-71.1102787,
43443,66638,42.3040028,-71.11005354,
43444,66639,42.3055318,-71.11461745,
43445,66640,42.30539005,-71.1145486,
43446,66641,42.30486726,-71.11401057,
43447,66642,42.30479394,-71.11370146,
43448,66643,42.30486403,-71.1134326,
43449,66644,42.30478931,-71.11314777,
43450,66645,42.30486037,-71.11286576,
43451,66646,42.30478622,-71.11260051,
43452,66647,42.30485764,-71.11236218,
43453,66648,42.30478754,-71.11215622,
43454,66649,42.3049788,-71.11203699,
43455,66650,42.30532577,-71.11192918,
43456,66651,42.30532113,-71.11180665,
43457,66652,42.30511395,-71.11180924,
43458,66653,42.3051394,-71.11161018,
43459,66654,42.30529794,-71.11155668,
43460,66655,42.3052945,-71.11173801,
43461,66656,42.30515869,-71.11174362,
43462,66657,42.3053705,-71.1115755,
43463,66658,42.30473381,-71.11221326,
43464,66659,42.30462158,-71.11236827,
43465,66660,42.30452659,-71.11244053,
43466,66661,42.30438188,-71.11255418,
43467,66662,42.30422328,-71.11263996,
43468,66663,42.30521218,-71.11456307,
43469,66664,42.30521301,-71.11472706,
43470,66665,42.30487419,-71.11157102,
43471,66666,42.30502185,-71.11146852,
43472,66667,42.30475174,-71.11171663,
43473,66668,42.30460354,-71.11181183,
43474,66669,42.30444656,-71.1118881,
43475,66670,42.30432776,-71.1119438,
43476,66671,42.30419408,-71.11200082,
43477,66672,42.30439785,-71.11178102,
43478,66673,42.30424916,-71.11188485,
43479,66674,42.30410011,-71.11197047,
43480,66675,42.30403746,-71.11207574,
43481,66676,42.30394537,-71.11205364,
43482,66677,42.30388845,-71.11215955,
43483,66678,42.30378459,-71.11213479,
43484,66679,42.30373501,-71.11226413,
43485,66680,42.30363406,-71.11222764,
43486,66681,42.30359363,-71.11237365,
43487,66682,42.30336234,-71.11247159,
43488,66683,42.30453219,-71.11165763,
43489,66684,42.30479526,-71.1114443,
43490,66685,42.30466869,-71.11153749,
43491,66686,42.30495894,-71.11133278,
43492,66687,42.30538412,-71.10845329,
43493,66688,42.30538364,-71.10826659,
43494,66689,42.3054018,-71.10864243,
43495,66690,42.30519935,-71.10883787,
43496,66691,42.30500952,-71.10902571,
43497,66692,42.30480385,-71.10922953,
43498,66693,42.30470698,-71.10943305,
43499,66694,42.30462264,-71.10940608,
43500,66695,42.30446876,-71.10955613,
43501,66696,42.30429934,-71.10971963,
43502,66697,42.30410844,-71.10990196,
43503,66698,42.30522847,-71.1086053,
43504,66699,42.30505385,-71.10877715,
43505,66700,42.30484405,-71.10882225,
43506,66701,42.30491306,-71.10875392,
43507,66702,42.30508236,-71.10858106,
43508,66703,42.30469108,-71.10899633,
43509,66704,42.30463032,-71.10919421,
43510,66705,42.30444477,-71.10937881,
43511,66706,42.30425184,-71.10956297,
43512,66707,42.30405824,-71.10974742,
43513,66708,42.30464477,-71.10865319,
43514,66709,42.30471172,-71.10858934,
43515,66710,42.30478212,-71.1085162,
43516,66711,42.30486469,-71.10843607,
43517,66712,42.30492659,-71.10834196,
43518,66713,42.30496884,-71.10830568,
43519,66714,42.30483605,-71.10899292,
43520,66715,42.30563725,-71.10840873,
43521,66716,42.3056086,-71.10861809,
43522,66717,42.30568101,-71.1091132,
43523,66718,42.30563047,-71.10879283,
43524,66719,42.30559034,-71.10825129,
43525,66720,42.30554921,-71.11094111,
43526,66721,42.30540225,-71.11103478,
43527,66722,42.30525749,-71.1111315,
43528,66723,42.30510617,-71.11123383,
43529,66724,42.30518,-71.11139004,
43530,66725,42.30533629,-71.11136683,
43531,66726,42.3054167,-71.11129962,
43532,66727,42.3056158,-71.11127151,
43533,66728,42.30546865,-71.11121497,
43534,66729,42.30559098,-71.11107982,
43535,66730,42.30544327,-71.11183035,
43536,66731,42.30520529,-71.10789297,
43537,66732,42.30542753,-71.10836245,
43538,66733,42.30439946,-71.106644,
43539,66734,42.30497983,-71.10743094,
43540,66735,42.30469075,-71.10703869,
43541,66736,42.30423456,-71.10796941,
43542,66737,42.30172833,-71.10613511,
43543,66738,42.30154987,-71.10656237,
43544,66739,42.30127934,-71.10664243,
43545,66740,42.30028301,-71.10671164,
43546,66741,42.30025785,-71.10735311,
43547,66742,42.3005766,-71.10699034,
43548,66743,42.30080944,-71.10671354,
43549,66744,42.30145813,-71.11218819,
43550,66745,42.30146042,-71.11180566,
43551,66746,42.3014616,-71.11140143,
43552,66747,42.30146275,-71.11100391,
43553,66748,42.30146594,-71.11059298,
43554,66749,42.30146757,-71.11020508,
43555,66750,42.30146972,-71.10980533,
43556,66751,42.30147069,-71.10941384,
43557,66752,42.30144611,-71.10901375,
43558,66753,42.30139137,-71.10865445,
43559,66754,42.30130637,-71.10830576,
43560,66755,42.30118963,-71.10796879,
43561,66756,42.30096942,-71.10749735,
43562,66757,42.30068459,-71.10748194,
43563,66758,42.30104468,-71.10813184,
43564,66759,42.30126179,-71.1090462,
43565,66760,42.30121639,-71.10873729,
43566,66761,42.30103734,-71.10699696,
43567,66762,42.30120462,-71.10751692,
43568,66763,42.30140274,-71.10792204,
43569,66764,42.30142369,-71.10804652,
43570,66765,42.30158114,-71.10864117,
43571,66766,42.30162685,-71.10882526,
43572,66767,42.30162491,-71.10893979,
43573,66768,42.30166199,-71.10959161,
43574,66769,42.30169582,-71.10947543,
43575,66770,42.30167215,-71.10924402,
43576,66771,42.30140919,-71.1076986,
43577,66772,42.30169852,-71.10973791,
43578,66773,42.30169157,-71.10999335,
43579,66774,42.30184354,-71.10944975,
43580,66775,42.30168072,-71.11015684,
43581,66776,42.30170153,-71.11073589,
43582,66777,42.30175225,-71.11090882,
43583,66778,42.3017324,-71.1103423,
43584,66779,42.301798,-71.11147232,
43585,66780,42.30175056,-71.11145224,
43586,66781,42.30220259,-71.11087815,
43587,66782,42.3011773,-71.11171261,
43588,66783,42.30117173,-71.11151785,
43589,66784,42.30055495,-71.10988589,
43590,66785,42.30068918,-71.10980739,
43591,66786,42.30103836,-71.10981319,
43592,66787,42.30124027,-71.11054868,
43593,66788,42.30107046,-71.10961316,
43594,66789,42.30094906,-71.10967089,
43595,66790,42.30127372,-71.10980278,
43596,66791,42.30127839,-71.10954918,
43597,66792,42.30125707,-71.11249115,
43598,66793,42.30084916,-71.11302309,
43599,66794,42.30059151,-71.11325107,
